NO,Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,KOTA,Latitude,Longitude
1626,14-06-2024,1.0341679944800715,0.20561439716745508,0.8800323096543905,0.45577915226544014,,0.3093032059375365,-0.06040442592352064,-0.7869613554008641,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1627,15-06-2024,,0.062309490266945836,0.6493673737032599,0.45577915226544014,2.032547552846163,-0.37688516337606837,0.4575409874057737,-0.9975140585337002,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1628,16-06-2024,0.7459910325043354,0.6355291178689829,1.03380893362181,-0.4859350191571969,-0.6522802841358417,-0.20533807104766713,0.4575409874057737,-0.681685003834446,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1629,17-06-2024,0.787159169929441,0.444455908668305,1.226029713581085,-1.2931185946623143,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.7869613554008641,1.9623953218850343,,SIDOARJO,-7.45597405,112.66088771295344
1630,18-06-2024,,0.5399925132686423,0.8031439976706808,-1.2931185946623143,,-0.20533807104766713,1.4934318140643623,-0.3658559491351917,1.9623953218850343,,SIDOARJO,-7.45597405,112.66088771295344
1631,19-06-2024,0.2931415208281814,0.062309490266945836,0.6109232177114057,-1.1585879987447947,,0.8239444829227403,0.4575409874057737,-0.26057959756877364,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1632,20-06-2024,0.2931415208281814,-0.08099541663356172,0.534034905727696,-0.6204656150747164,,1.2699669229765835,0.975486400735068,-0.7869613554008641,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1633,21-06-2024,0.046132696277550844,,0.534034905727696,-1.1585879987447947,-0.6771493957095847,1.2356575045109028,2.0113772273936568,-0.15530324600235554,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1634,22-06-2024,-0.03620357857265885,0.7788340247694904,0.6878115296951155,-0.4859350191571969,,1.0641104121825016,0.975486400735068,-0.3658559491351917,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1635,23-06-2024,0.6224866202290217,-0.0332271143333931,0.6878115296951155,-0.6204656150747164,-0.6771493957095847,1.0984198306481825,0.4575409874057737,-0.3658559491351917,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1636,24-06-2024,,0.15784609486728648,0.6493673737032599,-0.2168738273221577,,-1.6463336466062375,0.4575409874057737,-0.5764086522680278,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1637,25-06-2024,0.8694954447796507,2.211883093774583,0.9569206216381002,-0.08234323140463815,2.032547552846163,-1.3718582988807955,0.4575409874057737,-0.5764086522680278,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1638,26-06-2024,,0.15784609486728648,1.110697245605521,-0.6204656150747164,,0.8925633198541004,0.4575409874057737,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1639,27-06-2024,0.7048228950792313,0.2533826994676254,1.03380893362181,0.05218736451288143,,1.1670386675795426,2.0113772273936568,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1640,28-06-2024,0.37547779567839107,0.15784609486728648,0.8800323096543905,0.05218736451288143,2.0087146542546592,0.8925633198541004,0.975486400735068,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1641,29-06-2024,0.787159169929441,1.065443838570509,1.03380893362181,-0.4859350191571969,0.6906517408462802,-0.37688516337606837,0.4575409874057737,-0.3658559491351917,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
