NO,Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,KOTA,Latitude,Longitude,cluster
4378,25-06-2022,,,-1.4650612058487653,0.3212485563479206,,-0.3425757449103882,-1.0962952525821092,-0.8922377069672821,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4387,04-07-2022,,,-1.6957261417998946,1.397493323688077,-0.6771493957095847,-0.7199793480328708,-1.0962952525821092,0.8342944587219745,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4385,02-07-2022,,,-1.7726144537836044,1.128432131853038,,-0.891526440361272,-1.0962952525821092,-0.9448758827504912,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4384,01-07-2022,,,-2.2339443256858655,0.7248403441004793,-0.6771493957095847,0.27499378747185643,-1.6142406659114035,-1.1027904101001182,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4383,30-06-2022,,,-1.6957261417998946,0.45577915226544014,-0.6771493957095847,0.652397390594339,-0.06040442592352064,-0.9448758827504912,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4382,29-06-2022,,,-2.0032793897347347,0.45577915226544014,-0.6771493957095847,,-0.5783498392528149,-0.7869613554008641,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4381,28-06-2022,2.3721324607959837,,,,-0.6771493957095847,,-1.0962952525821092,-0.8922377069672821,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4380,27-06-2022,,,-1.81105860977546,1.397493323688077,0.5663061829775653,-0.23964748951334724,-1.0962952525821092,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4386,03-07-2022,,,-1.3112845818813446,1.2629627277705575,0.6906517408462802,-1.4061677173464757,-1.0962952525821092,-0.9975140585337002,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4394,11-07-2022,,,-1.8495027657673155,1.128432131853038,-0.6771493957095847,0.6180879721286588,-2.132186079240698,-1.4186194647993726,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4360,07-06-2022,,,-1.1959521139057792,0.5903097481829598,-0.6771493957095847,-0.37688516337606837,-0.5783498392528149,-1.1554285858833273,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4358,05-06-2022,,,-1.8495027657673155,1.397493323688077,,0.652397390594339,-1.6142406659114035,0.7921839180954072,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4339,17-05-2022,,,-1.8495027657673155,1.397493323688077,-0.6771493957095847,-0.479813418773109,-0.5783498392528149,-0.7659060850875804,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4338,16-05-2022,,,-1.3112845818813446,0.9939015359355184,-0.4284582799721547,-0.9601452772926325,-1.0962952525821092,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4337,15-05-2022,,,-1.5803936738243294,1.9356157073581555,2.032547552846163,-1.2346206250180745,-1.0962952525821092,-0.7869613554008641,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4336,14-05-2022,,,-1.5035053618406196,1.9356157073581555,2.032547552846163,-1.2346206250180745,-2.132186079240698,-1.4186194647993726,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4335,13-05-2022,,,-1.3881728938650544,1.8010851114406359,0.8978943372941386,-1.0973829511553534,-1.0962952525821092,-0.8922377069672821,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4334,12-05-2022,,,-1.5035053618406196,1.6665545155231163,1.2709310109002836,-1.577714809674877,-2.132186079240698,-1.4186194647993726,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4340,18-05-2022,,,-1.3881728938650544,1.6665545155231163,-0.6771493957095847,-0.10240981565062646,2.0113772273936568,-0.7869613554008641,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4333,11-05-2022,,-1.9917275086403508,-1.3881728938650544,1.2629627277705575,1.9258176156755158,-1.4061677173464757,-0.5783498392528149,-0.7869613554008641,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4331,09-05-2022,,,-1.4266170498569097,1.6665545155231163,-0.26266420281386804,-1.4747865542778362,-0.5783498392528149,-0.681685003834446,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4330,08-05-2022,,,-1.4650612058487653,1.8010851114406359,-0.6771493957095847,-0.3082663264447078,-1.0962952525821092,-0.8922377069672821,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4329,07-05-2022,,,-1.0421754899383597,0.8593709400179989,-0.6771493957095847,-0.5141228372387895,-1.0962952525821092,-0.7869613554008641,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4328,06-05-2022,,,-1.0421754899383597,0.9939015359355184,,-0.37688516337606837,-0.5783498392528149,-0.9975140585337002,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4327,05-05-2022,,,-1.2343962698976347,0.8593709400179989,-0.6771493957095847,0.27499378747185643,-2.132186079240698,-1.4186194647993726,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4326,04-05-2022,,,-1.3881728938650544,0.8593709400179989,1.2294824916107119,0.5151597167316179,-0.5783498392528149,0.47635486339615296,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4332,10-05-2022,,,-1.1575079579139251,1.397493323688077,0.3176150672401353,-0.9258358588269523,-1.6142406659114035,-0.47113230070160983,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4359,06-06-2022,,,-1.3881728938650544,1.128432131853038,0.6906517408462802,-0.6170510926358301,-0.5783498392528149,-0.8922377069672821,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4341,19-05-2022,,,-1.4650612058487653,1.6665545155231163,-0.5528038378408697,-1.2346206250180745,-1.0962952525821092,-1.2080667616665364,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4343,21-05-2022,,,-1.5803936738243294,1.397493323688077,2.032547552846163,-1.0973829511553534,-0.06040442592352064,-0.9448758827504912,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4357,04-06-2022,,,-1.4650612058487653,0.8593709400179989,2.032547552846163,-0.6170510926358301,-1.0962952525821092,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4356,03-06-2022,,,-1.8495027657673155,1.6665545155231163,-0.05542160636600971,-0.9944546957583127,-1.0962952525821092,-1.3554536538595217,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4355,02-06-2022,,,-1.7341702977917501,1.9356157073581555,-0.13002894108723873,-1.5090959727435163,-1.0962952525821092,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4354,01-06-2022,,,-1.7726144537836044,1.6665545155231163,1.3952765687689987,-1.303239461949435,-1.0962952525821092,-0.8922377069672821,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4353,31-05-2022,,,-1.618837829816185,1.6665545155231163,,0.7553256459913796,-2.132186079240698,-1.4186194647993726,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4352,30-05-2022,,,-1.1959521139057792,0.5903097481829598,-0.6771493957095847,-0.8229076034299114,-0.06040442592352064,-0.7869613554008641,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4342,20-05-2022,,,-1.7726144537836044,1.6665545155231163,1.3952765687689987,-0.6856699295671905,-1.6142406659114035,-1.1027904101001182,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4351,29-05-2022,,,-1.3497287378732001,0.8593709400179989,-0.5528038378408697,-1.166001788086714,-0.06040442592352064,-0.8922377069672821,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4349,27-05-2022,,,-2.0801677017184446,1.397493323688077,-0.2046362758084677,-1.9208089943316793,-0.5783498392528149,-0.734323179617655,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4348,26-05-2022,,,-2.1570560137021544,1.6665545155231163,-0.635700876420013,-0.44550400030742887,-1.6142406659114035,1.4238420274939159,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4347,25-05-2022,,,-1.3881728938650544,1.6665545155231163,2.017004358112574,-0.6513605111015103,-1.0962952525821092,0.8974602696618253,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4346,24-05-2022,,,-1.3881728938650544,0.9939015359355184,-0.6771493957095847,0.8925633198541004,-0.5783498392528149,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4345,23-05-2022,,,,0.3212485563479206,0.8978943372941386,0.17206553207481545,-1.0962952525821092,-1.2080667616665364,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4344,22-05-2022,,,-1.5419495178324751,0.8593709400179989,-0.6771493957095847,-0.6170510926358301,-1.0962952525821092,1.0027366212282434,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4350,28-05-2022,,,-1.4650612058487653,0.9939015359355184,2.032547552846163,-1.8521901574003188,-1.0962952525821092,-0.5764086522680278,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4467,22-09-2022,,-1.752885997139499,-1.2728404258894903,,-0.6771493957095847,-1.4404771358121558,-0.06040442592352064,-0.8922377069672821,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4395,12-07-2022,,,-1.2728404258894903,0.5903097481829598,-0.6771493957095847,,-1.0962952525821092,-0.9448758827504912,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4397,14-07-2022,,,-1.81105860977546,1.128432131853038,-0.49477591083546935,-0.479813418773109,-1.0962952525821092,-0.9448758827504912,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4447,02-09-2022,,,-1.5035053618406196,,-0.6771493957095847,0.8239444829227403,-0.5783498392528149,-0.7869613554008641,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4446,01-09-2022,,,,,,,,,,,PASURUAN,-7.7508114,112.81848297670143,2
4445,31-08-2022,,,-1.3497287378732001,0.05218736451288143,-0.6771493957095847,0.3093032059375365,-1.0962952525821092,-0.8922377069672821,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4444,30-08-2022,,,-1.3497287378732001,,-0.6771493957095847,0.4122314613345772,-0.06040442592352064,-0.681685003834446,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4443,29-08-2022,,,-1.7341702977917501,,,-0.891526440361272,-0.5783498392528149,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4442,28-08-2022,,,-1.8495027657673155,,-0.6771493957095847,-0.8572170218955917,-0.06040442592352064,-0.5764086522680278,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4448,03-09-2022,,,-1.3112845818813446,,,0.3093032059375365,-0.06040442592352064,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4441,27-08-2022,,,-1.5419495178324751,,-0.6771493957095847,0.0005184397464142208,-1.0962952525821092,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4439,25-08-2022,,,-1.618837829816185,,-0.6771493957095847,,-0.5783498392528149,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4438,24-08-2022,,,-2.4261651056451403,,-0.6771493957095847,0.4122314613345772,-0.06040442592352064,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4437,23-08-2022,,-1.9917275086403508,-1.618837829816185,,,,-1.0962952525821092,0.6869075665289892,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4436,22-08-2022,,,-1.8495027657673155,,-0.6771493957095847,-0.10240981565062646,-0.5783498392528149,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4435,21-08-2022,,,-1.8879469217591696,,-0.6771493957095847,0.6180879721286588,-0.5783498392528149,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4434,20-08-2022,,,-1.6572819858080403,,-0.6771493957095847,0.5494691351972983,-1.0962952525821092,-0.8606548014973567,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4440,26-08-2022,2.3721324607959837,,,,,0.3779220428688971,,,,,PASURUAN,-7.7508114,112.81848297670143,2
4433,19-08-2022,,,-1.6957261417998946,,,0.9268727383197812,-0.5783498392528149,1.8449474337595881,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4449,04-09-2022,,,-1.5419495178324751,0.186717960430401,-0.635700876420013,-0.10240981565062646,-1.0962952525821092,-0.8922377069672821,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4451,06-09-2022,,,-1.8495027657673155,,-0.6771493957095847,-1.714952483537598,-0.5783498392528149,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4465,20-09-2022,,,-1.9648352337428794,,-0.6771493957095847,0.5494691351972983,-1.0962952525821092,0.6447970259024219,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4464,19-09-2022,,,-1.5803936738243294,,-0.6771493957095847,0.24068436900617599,-0.5783498392528149,-0.5974639225813115,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4463,18-09-2022,,,-1.4650612058487653,,,0.7553256459913796,-0.5783498392528149,2.0555001368924244,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4462,17-09-2022,,,-1.8879469217591696,,,0.06913727667777476,-0.5783498392528149,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4461,16-09-2022,,-1.3707395787381433,-1.3881728938650544,,,-0.6856699295671905,-1.0962952525821092,0.5816312149625711,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4460,15-09-2022,,,-1.81105860977546,,,-1.9208089943316793,-0.06040442592352064,-0.7869613554008641,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4450,05-09-2022,,,-1.6957261417998946,,-0.6771493957095847,-0.8572170218955917,-1.0962952525821092,-0.9975140585337002,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4459,14-09-2022,,,-1.6572819858080403,-0.08234323140463815,-0.6771493957095847,0.5837785536629785,-0.5783498392528149,-0.7869613554008641,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4457,12-09-2022,,-1.9439592063401787,-2.1570560137021544,-0.08234323140463815,,,-0.06040442592352064,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4456,11-09-2022,,,-1.4650612058487653,,-0.635700876420013,-1.0630735326896732,-0.5783498392528149,-0.7869613554008641,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4455,10-09-2022,,,-1.2728404258894903,,2.032547552846163,-1.2346206250180745,-1.0962952525821092,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4454,09-09-2022,,,-1.8495027657673155,0.45577915226544014,-0.6771493957095847,0.1377561136091353,-0.5783498392528149,-0.407966489761759,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4453,08-09-2022,,,-1.5419495178324751,,,-1.4747865542778362,-0.06040442592352064,-0.7869613554008641,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4452,07-09-2022,,,-1.5035053618406196,,,-0.891526440361272,-0.5783498392528149,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4458,13-09-2022,,,-1.4650612058487653,-0.4859350191571969,-0.6771493957095847,1.1670386675795426,-1.6142406659114035,-0.8922377069672821,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4396,13-07-2022,,,-1.6572819858080403,0.8593709400179989,-0.6771493957095847,0.5494691351972983,-1.0962952525821092,0.7921839180954072,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4432,18-08-2022,,,-1.6957261417998946,,-0.6771493957095847,-1.2003112065523942,-1.0962952525821092,-0.7869613554008641,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4430,16-08-2022,,,-1.9263910777510251,,-0.34556124139301136,0.03482785821209465,-0.5783498392528149,-1.2080667616665364,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4411,28-07-2022,,,-1.7341702977917501,,-0.6771493957095847,,-0.06040442592352064,-0.8922377069672821,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4410,27-07-2022,,,-1.7726144537836044,,-0.6771493957095847,0.8582539013884203,-0.06040442592352064,-1.1027904101001182,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4409,26-07-2022,2.3721324607959837,,,,-0.6771493957095847,,-1.0962952525821092,-1.1027904101001182,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4408,25-07-2022,,,-2.7913845875677614,,,-1.1316923696210337,-0.5783498392528149,-0.9448758827504912,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4407,24-07-2022,,,-2.3492767936614296,,,,-1.0962952525821092,0.7921839180954072,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4406,23-07-2022,,,-1.7726144537836044,,-0.6771493957095847,-0.754288766498551,-1.0962952525821092,-0.681685003834446,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4412,29-07-2022,,,-2.0417235457265903,,2.032547552846163,0.8582539013884203,-1.0962952525821092,-0.9975140585337002,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4405,22-07-2022,,,-1.7341702977917501,,-0.6771493957095847,0.9954915752511414,-1.0962952525821092,-0.850127166340715,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4403,20-07-2022,,-1.9917275086403508,-1.9648352337428794,,2.032547552846163,0.4122314613345772,-0.5783498392528149,-1.1027904101001182,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4402,19-07-2022,,,-1.5035053618406196,-0.6204656150747164,-0.6771493957095847,-0.27395690797902766,-1.0962952525821092,-0.7869613554008641,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4401,18-07-2022,,,-1.4650612058487653,0.7248403441004793,-0.6771493957095847,-0.6170510926358301,-2.132186079240698,-1.4186194647993726,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4400,17-07-2022,,,-1.8495027657673155,0.8593709400179989,-0.6771493957095847,-0.8229076034299114,-1.0962952525821092,-0.9975140585337002,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4399,16-07-2022,,,-1.6572819858080403,1.128432131853038,2.032547552846163,0.8239444829227403,-0.5783498392528149,-1.060679869473551,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4398,15-07-2022,,,-1.7341702977917501,0.8593709400179989,-0.6522802841358417,-0.8572170218955917,-0.5783498392528149,-0.9448758827504912,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4404,21-07-2022,,,-1.618837829816185,,-0.6771493957095847,0.4122314613345772,-0.5783498392528149,-1.0922627749434766,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4431,17-08-2022,,,-1.8879469217591696,,0.2761665479505636,-1.6463336466062375,-1.0962952525821092,-0.9975140585337002,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4413,30-07-2022,,,-2.1186118577103,,,0.8239444829227403,-0.06040442592352064,-0.9448758827504912,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4415,01-08-2022,,,-2.3492767936614296,,-0.6771493957095847,-0.171028652581987,-0.5783498392528149,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4429,15-08-2022,,,-1.4266170498569097,,0.23471802866099195,-0.6856699295671905,-1.0962952525821092,-0.7869613554008641,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4428,14-08-2022,,,-1.9648352337428794,,2.032547552846163,-0.44550400030742887,-0.5783498392528149,-0.8922377069672821,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4427,13-08-2022,,,,,-0.635700876420013,-0.9601452772926325,-0.5783498392528149,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4426,12-08-2022,,,-1.6572819858080403,,-0.6771493957095847,-0.5484322557044695,-0.5783498392528149,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4425,11-08-2022,,,-1.9648352337428794,,-0.6771493957095847,-0.754288766498551,-1.0962952525821092,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4424,10-08-2022,,,-1.618837829816185,,-0.6771493957095847,0.4808502982659378,-2.132186079240698,-1.4186194647993726,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4414,31-07-2022,,,-2.65683004159627,,-0.6771493957095847,0.7896350644570601,-1.0962952525821092,-1.018569328846984,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4423,09-08-2022,,,-1.4650612058487653,,,-0.6170510926358301,-0.06040442592352064,-1.1027904101001182,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4421,07-08-2022,,,-1.8495027657673155,,-0.6771493957095847,-0.0337909787192659,-0.5783498392528149,-0.47113230070160983,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4420,06-08-2022,,,-1.81105860977546,,,-0.479813418773109,-0.5783498392528149,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4419,05-08-2022,,,-2.50305341762885,,,0.1377561136091353,-1.0962952525821092,-1.0396245991602675,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4418,04-08-2022,,-1.5618127879388213,-1.7726144537836044,,,0.6867068090600191,-2.132186079240698,-1.4186194647993726,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4417,03-08-2022,,,,,,-1.714952483537598,-1.0962952525821092,-1.1027904101001182,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4416,02-08-2022,,,-1.8495027657673155,,,-0.44550400030742887,-0.5783498392528149,-0.7869613554008641,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
4422,08-08-2022,,,-2.1186118577103,,,-1.2346206250180745,-1.0962952525821092,0.7921839180954072,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4036,18-07-2021,-2.0740263811153543,,,,-0.6771493957095847,-0.5484322557044695,-0.5783498392528149,-1.1027904101001182,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
4035,17-07-2021,-2.0740263811153543,-1.9917275086403508,-1.8495027657673155,0.3212485563479206,-0.6771493957095847,-0.20533807104766713,-0.5783498392528149,-1.2080667616665364,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
4034,16-07-2021,-2.0740263811153543,-1.8484226017398397,-2.6952741975881254,-0.2168738273221577,-0.6771493957095847,0.7553256459913796,-0.5783498392528149,2.3713291915916788,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
3654,01-07-2020,-2.0740263811153543,-1.5618127879388213,-1.6957261417998946,-0.2168738273221577,-0.6771493957095847,0.6867068090600191,-0.5783498392528149,-0.7869613554008641,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3653,30-06-2020,-2.0740263811153543,-1.6573493925391602,-1.0806196459302153,-0.754996210992236,-0.6771493957095847,-0.6170510926358301,-0.06040442592352064,-1.1027904101001182,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3652,29-06-2020,-2.0740263811153543,-1.9917275086403508,-1.7341702977917501,0.8593709400179989,-0.6771493957095847,0.4808502982659378,-0.5783498392528149,-1.0396245991602675,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3651,28-06-2020,-2.0740263811153543,-1.9439592063401787,-1.5419495178324751,-0.754996210992236,-0.6771493957095847,0.4808502982659378,-1.0962952525821092,-1.3133431132329545,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3650,27-06-2020,-2.0740263811153543,-1.9917275086403508,-2.4646092616369946,0.186717960430401,,0.1377561136091353,-0.06040442592352064,-1.0501522343169092,0.3851886204811452,,PASURUAN,-7.7508114,112.81848297670143,2
3649,26-06-2020,-2.0740263811153543,-1.9917275086403508,-2.19550016969401,0.5903097481829598,-0.6771493957095847,-1.2346206250180745,-1.0962952525821092,-0.8922377069672821,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3655,02-07-2020,-2.0740263811153543,-1.9917275086403508,-1.7341702977917501,0.45577915226544014,,0.652397390594339,-0.5783498392528149,-1.2080667616665364,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3648,25-06-2020,-2.0740263811153543,-1.9917275086403508,-2.1570560137021544,0.5903097481829598,-0.6771493957095847,-0.5484322557044695,-0.5783498392528149,0.7921839180954072,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3646,23-06-2020,-2.0740263811153543,-1.8484226017398397,-1.81105860977546,0.05218736451288143,,,-1.0962952525821092,0.8448220938786163,-1.7177536480573736,,PASURUAN,-7.7508114,112.81848297670143,2
3645,22-06-2020,-2.0740263811153543,-1.8484226017398397,-1.4650612058487653,0.7248403441004793,,-0.27395690797902766,-0.5783498392528149,-0.9975140585337002,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3644,21-06-2020,-2.0740263811153543,-1.3707395787381433,-1.1575079579139251,-0.2168738273221577,-0.6771493957095847,0.3779220428688971,-0.5783498392528149,0.7921839180954072,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3643,20-06-2020,-2.0740263811153543,-1.5618127879388213,-1.7726144537836044,-0.2168738273221577,-0.6771493957095847,0.6180879721286588,-1.0962952525821092,0.8974602696618253,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3642,19-06-2020,-2.0740263811153543,-1.4662761833384823,-1.5035053618406196,0.186717960430401,-0.6771493957095847,0.5494691351972983,-0.5783498392528149,-0.7869613554008641,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3641,18-06-2020,-2.0740263811153543,-1.2752029741378026,-1.0421754899383597,0.05218736451288143,-0.6771493957095847,0.6867068090600191,-1.0962952525821092,-1.2080667616665364,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3647,24-06-2020,-2.0740263811153543,-1.9917275086403508,-2.0417235457265903,0.45577915226544014,-0.6771493957095847,0.34361262440321666,-0.5783498392528149,-0.6185191928945951,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3640,17-06-2020,-2.0740263811153543,-1.3707395787381433,-1.1190638019220696,-0.2168738273221577,,0.9954915752511414,-0.5783498392528149,-1.3133431132329545,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3656,03-07-2020,-2.0740263811153543,-1.8484226017398397,-2.19550016969401,-0.2168738273221577,-0.6771493957095847,-0.41119458184174845,-0.5783498392528149,-1.0501522343169092,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
3658,05-07-2020,-2.0740263811153543,-1.9917275086403508,-0.8115105539872292,-1.4276491905798339,-0.6771493957095847,0.9954915752511414,-0.5783498392528149,-0.681685003834446,-0.6662825137881142,,PASURUAN,-7.7508114,112.81848297670143,2
